"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"221558|ENSG00000264522.5_2|OTUD7B|chr1|-|149949360|149949511|149942990|149943179|149982396|149982625"	"ENSG00000264522.5_2"	"OTUD7B"	"chr1"	"-"	"149949360"	"149949511"	"149942990"	"149943179"	"149982396"	"149982625"	"5.69998567310184e-07"	"7.63793783184208e-07"
"259056|ENSG00000183077.15_2|AFMID|chr17|+|76201520|76201599|76198783|76198832|76202026|76202131"	"ENSG00000183077.15_2"	"AFMID"	"chr17"	"+"	"76201520"	"76201599"	"76198783"	"76198832"	"76202026"	"76202131"	"5.79074745534342e-07"	"7.75858311698965e-07"
"297216|ENSG00000029364.11_2|SLC39A9|chr14|+|69919957|69920026|69908785|69908983|69921528|69921614"	"ENSG00000029364.11_2"	"SLC39A9"	"chr14"	"+"	"69919957"	"69920026"	"69908785"	"69908983"	"69921528"	"69921614"	"5.82230419588259e-07"	"7.79988371424291e-07"
"86700|ENSG00000162910.18_2|MRPL55|chr1|-|228296655|228296722|228295367|228295570|228296849|228297000"	"ENSG00000162910.18_2"	"MRPL55"	"chr1"	"-"	"228296655"	"228296722"	"228295367"	"228295570"	"228296849"	"228297000"	"5.82567190390505e-07"	"7.80341507851637e-07"
"338512|ENSG00000146872.17_3|TLK2|chr17|+|60631023|60631116|60613530|60613698|60637376|60637395"	"ENSG00000146872.17_3"	"TLK2"	"chr17"	"+"	"60631023"	"60631116"	"60613530"	"60613698"	"60637376"	"60637395"	"5.87282617148363e-07"	"7.8655897424178e-07"
"5605|ENSG00000261879.5_2|RP11-333E1.1|chr17|+|5117344|5117504|5095398|5095458|5118441|5118588"	"ENSG00000261879.5_2"	"RP11-333E1.1"	"chr17"	"+"	"5117344"	"5117504"	"5095398"	"5095458"	"5118441"	"5118588"	"5.98399742278804e-07"	"8.01347721170699e-07"
"124987|ENSG00000099917.17_3|MED15|chr22|+|20905722|20905774|20891403|20891491|20909222|20909282"	"ENSG00000099917.17_3"	"MED15"	"chr22"	"+"	"20905722"	"20905774"	"20891403"	"20891491"	"20909222"	"20909282"	"6.00261175297094e-07"	"8.03739539804584e-07"
"140702|ENSG00000178498.15_2|DTX3|chr12|+|57999771|57999812|57998405|57998641|57999972|58000035"	"ENSG00000178498.15_2"	"DTX3"	"chr12"	"+"	"57999771"	"57999812"	"57998405"	"57998641"	"57999972"	"58000035"	"6.01273238868772e-07"	"8.04993609406911e-07"
"138829|ENSG00000157045.8_2|NTAN1|chr16|-|15141853|15141956|15141711|15141777|15149747|15149921"	"ENSG00000157045.8_2"	"NTAN1"	"chr16"	"-"	"15141853"	"15141956"	"15141711"	"15141777"	"15149747"	"15149921"	"6.02790999830878e-07"	"8.06924314446632e-07"
"262290|ENSG00000203780.10_3|FANK1|chr10|+|127697622|127697700|127696975|127697119|127697941|127698159"	"ENSG00000203780.10_3"	"FANK1"	"chr10"	"+"	"127697622"	"127697700"	"127696975"	"127697119"	"127697941"	"127698159"	"6.06007065948503e-07"	"8.11127680514657e-07"
"31359|ENSG00000176444.18_2|CLK2|chr1|-|155238498|155238586|155238083|155238150|155239278|155239504"	"ENSG00000176444.18_2"	"CLK2"	"chr1"	"-"	"155238498"	"155238586"	"155238083"	"155238150"	"155239278"	"155239504"	"6.06773057067813e-07"	"8.12051029442618e-07"
"171361|ENSG00000107537.13_3|PHYH|chr10|-|13340186|13340245|13337227|13337606|13341419|13341549"	"ENSG00000107537.13_3"	"PHYH"	"chr10"	"-"	"13340186"	"13340245"	"13337227"	"13337606"	"13341419"	"13341549"	"6.07762615863351e-07"	"8.13273312193556e-07"
"126319|ENSG00000100350.14_3|FOXRED2|chr22|-|36900144|36900414|36897287|36897454|36900561|36900813"	"ENSG00000100350.14_3"	"FOXRED2"	"chr22"	"-"	"36900144"	"36900414"	"36897287"	"36897454"	"36900561"	"36900813"	"6.14288491611364e-07"	"8.2190274282213e-07"
"276829|ENSG00000124275.14_3|MTRR|chr5|+|7873485|7873625|7870882|7871036|7875370|7875488"	"ENSG00000124275.14_3"	"MTRR"	"chr5"	"+"	"7873485"	"7873625"	"7870882"	"7871036"	"7875370"	"7875488"	"6.24193516349499e-07"	"8.35050658789188e-07"
"139561|ENSG00000062822.12_3|POLD1|chr19|+|50918980|50919083|50918694|50918847|50919652|50919785"	"ENSG00000062822.12_3"	"POLD1"	"chr19"	"+"	"50918980"	"50919083"	"50918694"	"50918847"	"50919652"	"50919785"	"6.26363077825678e-07"	"8.37848015177581e-07"
"206382|ENSG00000167775.10_3|CD320|chr19|-|8369914|8370040|8367660|8367864|8373032|8373155"	"ENSG00000167775.10_3"	"CD320"	"chr19"	"-"	"8369914"	"8370040"	"8367660"	"8367864"	"8373032"	"8373155"	"6.2668132827771e-07"	"8.38168593689714e-07"
"99336|ENSG00000184313.19_3|MROH7|chr1|+|55148328|55148467|55145563|55145718|55151930|55152121"	"ENSG00000184313.19_3"	"MROH7"	"chr1"	"+"	"55148328"	"55148467"	"55145563"	"55145718"	"55151930"	"55152121"	"6.29368305792502e-07"	"8.4165680016013e-07"
"206281|ENSG00000160050.14_2|CCDC28B|chr1|+|32669786|32669980|32669479|32669646|32670198|32670221"	"ENSG00000160050.14_2"	"CCDC28B"	"chr1"	"+"	"32669786"	"32669980"	"32669479"	"32669646"	"32670198"	"32670221"	"6.31399772426536e-07"	"8.44267624489594e-07"
"67857|ENSG00000156860.15_3|FBRS|chr16|+|30675535|30675837|30673879|30674180|30679880|30679964"	"ENSG00000156860.15_3"	"FBRS"	"chr16"	"+"	"30675535"	"30675837"	"30673879"	"30674180"	"30679880"	"30679964"	"6.37800991287687e-07"	"8.52720016558002e-07"
"24445|ENSG00000109689.15_2|STIM2|chr4|+|27009604|27009628|27009154|27009322|27010049|27010150"	"ENSG00000109689.15_2"	"STIM2"	"chr4"	"+"	"27009604"	"27009628"	"27009154"	"27009322"	"27010049"	"27010150"	"6.49240739851378e-07"	"8.67905802270612e-07"
"398185|ENSG00000173171.14_2|MTX1|chr1|+|155181917|155182010|155180338|155180418|155182175|155182358"	"ENSG00000173171.14_2"	"MTX1"	"chr1"	"+"	"155181917"	"155182010"	"155180338"	"155180418"	"155182175"	"155182358"	"6.51078177002844e-07"	"8.70227429671927e-07"
"104864|ENSG00000157538.13_2|DSCR3|chr21|-|38605662|38605743|38604677|38604752|38639538|38639630"	"ENSG00000157538.13_2"	"DSCR3"	"chr21"	"-"	"38605662"	"38605743"	"38604677"	"38604752"	"38639538"	"38639630"	"6.51140636547771e-07"	"8.70227429671927e-07"
"264805|ENSG00000110075.14_3|PPP6R3|chr11|+|68350510|68350597|68343425|68343511|68355394|68355492"	"ENSG00000110075.14_3"	"PPP6R3"	"chr11"	"+"	"68350510"	"68350597"	"68343425"	"68343511"	"68355394"	"68355492"	"6.57166048887809e-07"	"8.78170143013217e-07"
"314120|ENSG00000096063.15_3|SRPK1|chr6|-|35838057|35838271|35837258|35837678|35838710|35838736"	"ENSG00000096063.15_3"	"SRPK1"	"chr6"	"-"	"35838057"	"35838271"	"35837258"	"35837678"	"35838710"	"35838736"	"6.61379016300755e-07"	"8.83689201810017e-07"
"337225|ENSG00000150712.10_2|MTMR12|chr5|-|32233066|32233126|32230190|32230453|32233878|32233999"	"ENSG00000150712.10_2"	"MTMR12"	"chr5"	"-"	"32233066"	"32233126"	"32230190"	"32230453"	"32233878"	"32233999"	"6.61523928653922e-07"	"8.8377210310586e-07"
"367917|ENSG00000007341.18_2|ST7L|chr1|-|113093222|113093315|113084411|113084712|113098489|113098640"	"ENSG00000007341.18_2"	"ST7L"	"chr1"	"-"	"113093222"	"113093315"	"113084411"	"113084712"	"113098489"	"113098640"	"6.63126055680117e-07"	"8.85801526030617e-07"
"262283|ENSG00000203780.10_3|FANK1|chr10|+|127685988|127686054|127685118|127685193|127693452|127693618"	"ENSG00000203780.10_3"	"FANK1"	"chr10"	"+"	"127685988"	"127686054"	"127685118"	"127685193"	"127693452"	"127693618"	"6.67329802535483e-07"	"8.91305240330736e-07"
"386380|ENSG00000143748.17_3|NVL|chr1|-|224514092|224514166|224505579|224505632|224517772|224517839"	"ENSG00000143748.17_3"	"NVL"	"chr1"	"-"	"224514092"	"224514166"	"224505579"	"224505632"	"224517772"	"224517839"	"6.74594233742739e-07"	"9.00895004115491e-07"
"127827|ENSG00000120539.14_2|MASTL|chr10|+|27469881|27469995|27462046|27462188|27470408|27470510"	"ENSG00000120539.14_2"	"MASTL"	"chr10"	"+"	"27469881"	"27469995"	"27462046"	"27462188"	"27470408"	"27470510"	"6.79059107318164e-07"	"9.06744131657471e-07"
"55609|ENSG00000124615.17_3|MOCS1|chr6|-|39894922|39895194|39893460|39893589|39902033|39902198"	"ENSG00000124615.17_3"	"MOCS1"	"chr6"	"-"	"39894922"	"39895194"	"39893460"	"39893589"	"39902033"	"39902198"	"6.82168764819085e-07"	"9.10751666166539e-07"
"216694|ENSG00000108395.13_3|TRIM37|chr17|-|57076741|57076820|57059998|57060282|57089688|57089768"	"ENSG00000108395.13_3"	"TRIM37"	"chr17"	"-"	"57076741"	"57076820"	"57059998"	"57060282"	"57089688"	"57089768"	"6.82231135584105e-07"	"9.10751666166539e-07"
"140623|ENSG00000187135.7_2|VSTM2B|chr19|+|30019339|30019369|30018117|30018302|30020725|30021197"	"ENSG00000187135.7_2"	"VSTM2B"	"chr19"	"+"	"30019339"	"30019369"	"30018117"	"30018302"	"30020725"	"30021197"	"6.9776475474997e-07"	"9.3137185349292e-07"
"177990|ENSG00000091409.14_3|ITGA6|chr2|+|173366499|173366629|173362702|173362828|173368818|173369262"	"ENSG00000091409.14_3"	"ITGA6"	"chr2"	"+"	"173366499"	"173366629"	"173362702"	"173362828"	"173368818"	"173369262"	"7.06183661017405e-07"	"9.42491395914232e-07"
"147510|ENSG00000162086.14_3|ZNF75A|chr16|+|3363048|3363175|3362676|3362768|3366911|3366924"	"ENSG00000162086.14_3"	"ZNF75A"	"chr16"	"+"	"3363048"	"3363175"	"3362676"	"3362768"	"3366911"	"3366924"	"7.07415684406554e-07"	"9.44017551826314e-07"
"255012|ENSG00000169045.17_1|HNRNPH1|chr5|-|179044051|179044111|179043869|179043959|179044514|179044650"	"ENSG00000169045.17_1"	"HNRNPH1"	"chr5"	"-"	"179044051"	"179044111"	"179043869"	"179043959"	"179044514"	"179044650"	"7.17721590545916e-07"	"9.57650539618691e-07"
"80883|ENSG00000104164.10_3|BLOC1S6|chr15|+|45895297|45895385|45879982|45880074|45897625|45897668"	"ENSG00000104164.10_3"	"BLOC1S6"	"chr15"	"+"	"45895297"	"45895385"	"45879982"	"45880074"	"45897625"	"45897668"	"7.4611472928573e-07"	"9.95410756546449e-07"
"102566|ENSG00000164414.17_3|SLC35A1|chr6|+|88187079|88187257|88182642|88182737|88210875|88211028"	"ENSG00000164414.17_3"	"SLC35A1"	"chr6"	"+"	"88187079"	"88187257"	"88182642"	"88182737"	"88210875"	"88211028"	"7.50188015676641e-07"	"1.00071984830411e-06"
"88369|ENSG00000052841.14_3|TTC17|chr11|+|43457713|43457884|43436139|43436326|43464874|43465134"	"ENSG00000052841.14_3"	"TTC17"	"chr11"	"+"	"43457713"	"43457884"	"43436139"	"43436326"	"43464874"	"43465134"	"7.51873085301075e-07"	"1.00284222795597e-06"
"396666|ENSG00000085382.11_3|HACE1|chr6|-|105280916|105281048|105259185|105259268|105291097|105291173"	"ENSG00000085382.11_3"	"HACE1"	"chr6"	"-"	"105280916"	"105281048"	"105259185"	"105259268"	"105291097"	"105291173"	"7.53597757317986e-07"	"1.00501689155887e-06"
"173277|ENSG00000080345.17_3|RIF1|chr2|+|152324987|152325065|152324513|152324660|152325154|152325270"	"ENSG00000080345.17_3"	"RIF1"	"chr2"	"+"	"152324987"	"152325065"	"152324513"	"152324660"	"152325154"	"152325270"	"7.71635798413858e-07"	"1.02894420981293e-06"
"158662|ENSG00000073417.14_3|PDE8A|chr15|+|85632568|85632647|85626786|85626875|85641178|85641267"	"ENSG00000073417.14_3"	"PDE8A"	"chr15"	"+"	"85632568"	"85632647"	"85626786"	"85626875"	"85641178"	"85641267"	"7.72765621494326e-07"	"1.03032195939955e-06"
"63649|ENSG00000137814.10_2|HAUS2|chr15|+|42851536|42851606|42850395|42850488|42853467|42853600"	"ENSG00000137814.10_2"	"HAUS2"	"chr15"	"+"	"42851536"	"42851606"	"42850395"	"42850488"	"42853467"	"42853600"	"7.74826710937446e-07"	"1.03294085901848e-06"
"310379|ENSG00000166979.12_3|EVA1C|chr21|+|33829904|33830028|33824492|33825816|33840003|33840156"	"ENSG00000166979.12_3"	"EVA1C"	"chr21"	"+"	"33829904"	"33830028"	"33824492"	"33825816"	"33840003"	"33840156"	"7.76389043161144e-07"	"1.03489428137903e-06"
"63261|ENSG00000275052.4_2|PPP4R3B|chr2|-|55825551|55826175|55816014|55816092|55831113|55831212"	"ENSG00000275052.4_2"	"PPP4R3B"	"chr2"	"-"	"55825551"	"55826175"	"55816014"	"55816092"	"55831113"	"55831212"	"7.7723327139173e-07"	"1.035890132391e-06"
"144961|ENSG00000198715.11_3|GLMP|chr1|-|156263110|156263220|156262485|156263000|156263808|156263867"	"ENSG00000198715.11_3"	"GLMP"	"chr1"	"-"	"156263110"	"156263220"	"156262485"	"156263000"	"156263808"	"156263867"	"7.8075292091936e-07"	"1.04045106854992e-06"
"173525|ENSG00000161551.14_1|ZNF577|chr19|-|52364156|52364231|52359054|52359220|52380534|52380630"	"ENSG00000161551.14_1"	"ZNF577"	"chr19"	"-"	"52364156"	"52364231"	"52359054"	"52359220"	"52380534"	"52380630"	"7.84685848646341e-07"	"1.04556154120605e-06"
"147469|ENSG00000168096.14_3|ANKS3|chr16|-|4776659|4776781|4774750|4774832|4779980|4780152"	"ENSG00000168096.14_3"	"ANKS3"	"chr16"	"-"	"4776659"	"4776781"	"4774750"	"4774832"	"4779980"	"4780152"	"7.8739155019769e-07"	"1.04903571303665e-06"
"388590|ENSG00000154814.13_3|OXNAD1|chr3|+|16313651|16313828|16313165|16313229|16327848|16327955"	"ENSG00000154814.13_3"	"OXNAD1"	"chr3"	"+"	"16313651"	"16313828"	"16313165"	"16313229"	"16327848"	"16327955"	"7.87824458931803e-07"	"1.04948137078537e-06"
"80413|ENSG00000140157.14_2|NIPA2|chr15|-|23027800|23027922|23021197|23021429|23034146|23034378"	"ENSG00000140157.14_2"	"NIPA2"	"chr15"	"-"	"23027800"	"23027922"	"23021197"	"23021429"	"23034146"	"23034378"	"7.9919177045991e-07"	"1.0644910992825e-06"
"39040|ENSG00000147789.15_2|ZNF7|chr8|+|146054862|146054989|146054426|146054475|146062775|146062892"	"ENSG00000147789.15_2"	"ZNF7"	"chr8"	"+"	"146054862"	"146054989"	"146054426"	"146054475"	"146062775"	"146062892"	"8.12027773484659e-07"	"1.08145307245428e-06"
"93571|ENSG00000073008.14_3|PVR|chr19|+|45162009|45162033|45161029|45161178|45164558|45164590"	"ENSG00000073008.14_3"	"PVR"	"chr19"	"+"	"45162009"	"45162033"	"45161029"	"45161178"	"45164558"	"45164590"	"8.16173410789914e-07"	"1.08683848496372e-06"
"182049|ENSG00000103121.8_3|CMC2|chr16|-|81031889|81031959|81015410|81015482|81040338|81040480"	"ENSG00000103121.8_3"	"CMC2"	"chr16"	"-"	"81031889"	"81031959"	"81015410"	"81015482"	"81040338"	"81040480"	"8.1662485457991e-07"	"1.08730387941258e-06"
"129667|ENSG00000138942.15_2|RNF185|chr22|+|31591454|31591567|31588669|31588688|31597483|31597601"	"ENSG00000138942.15_2"	"RNF185"	"chr22"	"+"	"31591454"	"31591567"	"31588669"	"31588688"	"31597483"	"31597601"	"8.29879137509544e-07"	"1.10481350662081e-06"
"97304|ENSG00000103194.15_2|USP10|chr16|+|84773914|84773975|84766743|84767109|84792321|84792413"	"ENSG00000103194.15_2"	"USP10"	"chr16"	"+"	"84773914"	"84773975"	"84766743"	"84767109"	"84792321"	"84792413"	"8.34750089398552e-07"	"1.11115947371887e-06"
"352346|ENSG00000166548.15_3|TK2|chr16|-|66570866|66570920|66565282|66565372|66575781|66575856"	"ENSG00000166548.15_3"	"TK2"	"chr16"	"-"	"66570866"	"66570920"	"66565282"	"66565372"	"66575781"	"66575856"	"8.40612788783939e-07"	"1.1188238353152e-06"
"444|ENSG00000108848.15_3|LUC7L3|chr17|+|48828657|48828723|48828107|48828213|48829560|48829946"	"ENSG00000108848.15_3"	"LUC7L3"	"chr17"	"+"	"48828657"	"48828723"	"48828107"	"48828213"	"48829560"	"48829946"	"8.41754255957374e-07"	"1.12020328672141e-06"
"2655|ENSG00000147044.20_3|CASK|chrX|-|41416284|41416353|41414852|41414888|41419031|41419100"	"ENSG00000147044.20_3"	"CASK"	"chrX"	"-"	"41416284"	"41416353"	"41414852"	"41414888"	"41419031"	"41419100"	"8.5062516624372e-07"	"1.13186742332992e-06"
"312518|ENSG00000233024.3|RP11-1212A22.4|chr16|-|18453238|18453308|18451942|18452445|18453804|18453840"	"ENSG00000233024.3"	"RP11-1212A22.4"	"chr16"	"-"	"18453238"	"18453308"	"18451942"	"18452445"	"18453804"	"18453840"	"8.50756960073852e-07"	"1.13190156925993e-06"
"217406|ENSG00000153310.19_3|FAM49B|chr8|-|130916744|130916831|130915557|130915596|130983188|130983218"	"ENSG00000153310.19_3"	"FAM49B"	"chr8"	"-"	"130916744"	"130916831"	"130915557"	"130915596"	"130983188"	"130983218"	"8.55698176095658e-07"	"1.13833367195462e-06"
"254272|ENSG00000166295.8_2|ANAPC16|chr10|+|73983645|73983814|73975757|73975830|73990123|73990198"	"ENSG00000166295.8_2"	"ANAPC16"	"chr10"	"+"	"73983645"	"73983814"	"73975757"	"73975830"	"73990123"	"73990198"	"8.74370315012773e-07"	"1.16302811294727e-06"
"194994|ENSG00000103037.11_2|SETD6|chr16|+|58551954|58552135|58550711|58550832|58552304|58552447"	"ENSG00000103037.11_2"	"SETD6"	"chr16"	"+"	"58551954"	"58552135"	"58550711"	"58550832"	"58552304"	"58552447"	"8.76911323124578e-07"	"1.16626253412191e-06"
"89779|ENSG00000239779.6_3|WBP1|chr2|+|74685958|74686046|74685565|74685798|74686769|74686872"	"ENSG00000239779.6_3"	"WBP1"	"chr2"	"+"	"74685958"	"74686046"	"74685565"	"74685798"	"74686769"	"74686872"	"8.770763265122e-07"	"1.16633653644048e-06"
"340239|ENSG00000115084.13_2|SLC35F5|chr2|-|114475329|114475425|114472223|114472772|114476730|114476821"	"ENSG00000115084.13_2"	"SLC35F5"	"chr2"	"-"	"114475329"	"114475425"	"114472223"	"114472772"	"114476730"	"114476821"	"8.87224378842613e-07"	"1.17959592112859e-06"
"10874|ENSG00000165238.16_3|WNK2|chr9|+|96061351|96061543|96060134|96060349|96069058|96069103"	"ENSG00000165238.16_3"	"WNK2"	"chr9"	"+"	"96061351"	"96061543"	"96060134"	"96060349"	"96069058"	"96069103"	"8.87268493135824e-07"	"1.17959592112859e-06"
"373823|ENSG00000006194.9_3|ZNF263|chr16|+|3335680|3335754|3333505|3334205|3336022|3336149"	"ENSG00000006194.9_3"	"ZNF263"	"chr16"	"+"	"3335680"	"3335754"	"3333505"	"3334205"	"3336022"	"3336149"	"8.87858323752353e-07"	"1.18023295809782e-06"
"185627|ENSG00000172785.18_3|CBWD1|chr9|-|163977|164037|162431|162469|172080|172172"	"ENSG00000172785.18_3"	"CBWD1"	"chr9"	"-"	"163977"	"164037"	"162431"	"162469"	"172080"	"172172"	"8.89613506797312e-07"	"1.18241874999917e-06"
"159765|ENSG00000182732.16_2|RGS6|chr14|+|72961859|72961970|72944975|72945037|72976861|72976987"	"ENSG00000182732.16_2"	"RGS6"	"chr14"	"+"	"72961859"	"72961970"	"72944975"	"72945037"	"72976861"	"72976987"	"8.93700358144619e-07"	"1.18770271895481e-06"
"180646|ENSG00000198700.9_2|IPO9|chr1|+|201804081|201804192|201798276|201798500|201816406|201816468"	"ENSG00000198700.9_2"	"IPO9"	"chr1"	"+"	"201804081"	"201804192"	"201798276"	"201798500"	"201816406"	"201816468"	"8.98497091144966e-07"	"1.19392866646662e-06"
"18901|ENSG00000196295.11_3|AC005154.6|chr7|-|30590933|30591095|30587974|30590397|30591715|30591795"	"ENSG00000196295.11_3"	"AC005154.6"	"chr7"	"-"	"30590933"	"30591095"	"30587974"	"30590397"	"30591715"	"30591795"	"9.08506662777704e-07"	"1.20707905301161e-06"
"5113|ENSG00000173436.13_3|MINOS1|chr1|+|19943751|19943830|19923494|19923603|19949967|19950077"	"ENSG00000173436.13_3"	"MINOS1"	"chr1"	"+"	"19943751"	"19943830"	"19923494"	"19923603"	"19949967"	"19950077"	"9.09402027843899e-07"	"1.20811816479262e-06"
"334433|ENSG00000171634.16_3|BPTF|chr17|+|65882243|65882432|65871671|65871860|65887959|65888078"	"ENSG00000171634.16_3"	"BPTF"	"chr17"	"+"	"65882243"	"65882432"	"65871671"	"65871860"	"65887959"	"65888078"	"9.16396611514934e-07"	"1.21725867004693e-06"
"33977|ENSG00000107164.15_2|FUBP3|chr9|+|133510053|133510125|133507588|133507665|133511385|133511513"	"ENSG00000107164.15_2"	"FUBP3"	"chr9"	"+"	"133510053"	"133510125"	"133507588"	"133507665"	"133511385"	"133511513"	"9.17751923083834e-07"	"1.21890713072093e-06"
"272013|ENSG00000245958.6_2|RP11-33B1.1|chr4|+|120409799|120409872|120384050|120384134|120414487|120414592"	"ENSG00000245958.6_2"	"RP11-33B1.1"	"chr4"	"+"	"120409799"	"120409872"	"120384050"	"120384134"	"120414487"	"120414592"	"9.19629225064007e-07"	"1.22124837321724e-06"
"242596|ENSG00000177225.16_2|PDDC1|chr11|-|770992|771104|770313|770398|771332|771426"	"ENSG00000177225.16_2"	"PDDC1"	"chr11"	"-"	"770992"	"771104"	"770313"	"770398"	"771332"	"771426"	"9.21537490405221e-07"	"1.22363014631122e-06"
"44864|ENSG00000163719.19_3|MTMR14|chr3|+|9739394|9739550|9731647|9731827|9743473|9743900"	"ENSG00000163719.19_3"	"MTMR14"	"chr3"	"+"	"9739394"	"9739550"	"9731647"	"9731827"	"9743473"	"9743900"	"9.22875101084881e-07"	"1.22525369763105e-06"
"220755|ENSG00000128563.13_3|PRKRIP1|chr7|+|102036423|102036984|102016658|102016769|102038066|102038145"	"ENSG00000128563.13_3"	"PRKRIP1"	"chr7"	"+"	"102036423"	"102036984"	"102016658"	"102016769"	"102038066"	"102038145"	"9.43152603597222e-07"	"1.25201923293059e-06"
"202539|ENSG00000142856.16_2|ITGB3BP|chr1|-|63955753|63955889|63920560|63920639|63974198|63974241"	"ENSG00000142856.16_2"	"ITGB3BP"	"chr1"	"-"	"63955753"	"63955889"	"63920560"	"63920639"	"63974198"	"63974241"	"9.47251025478168e-07"	"1.25730332130985e-06"
"164948|ENSG00000088367.21_3|EPB41L1|chr20|+|34761685|34761876|34700347|34700402|34763472|34763637"	"ENSG00000088367.21_3"	"EPB41L1"	"chr20"	"+"	"34761685"	"34761876"	"34700347"	"34700402"	"34763472"	"34763637"	"9.47370286835109e-07"	"1.25730514050478e-06"
"353236|ENSG00000013523.9_3|ANGEL1|chr14|-|77270717|77270758|77270128|77270255|77272758|77272858"	"ENSG00000013523.9_3"	"ANGEL1"	"chr14"	"-"	"77270717"	"77270758"	"77270128"	"77270255"	"77272758"	"77272858"	"9.62841643560776e-07"	"1.27767900069375e-06"
"374934|ENSG00000196792.11_2|STRN3|chr14|-|31388171|31388312|31382729|31382863|31404368|31404510"	"ENSG00000196792.11_2"	"STRN3"	"chr14"	"-"	"31388171"	"31388312"	"31382729"	"31382863"	"31404368"	"31404510"	"9.64818338513776e-07"	"1.28014276937664e-06"
"328251|ENSG00000146282.17_3|RARS2|chr6|-|88255333|88255417|88251635|88251712|88265125|88265223"	"ENSG00000146282.17_3"	"RARS2"	"chr6"	"-"	"88255333"	"88255417"	"88251635"	"88251712"	"88265125"	"88265223"	"9.66890723889047e-07"	"1.28273287352615e-06"
"207537|ENSG00000183401.11_3|CCDC159|chr19|+|11462732|11462809|11460793|11460875|11464126|11464248"	"ENSG00000183401.11_3"	"CCDC159"	"chr19"	"+"	"11462732"	"11462809"	"11460793"	"11460875"	"11464126"	"11464248"	"9.73208325938727e-07"	"1.29095358160902e-06"
"217819|ENSG00000163681.14_3|SLMAP|chr3|+|57850533|57850584|57850274|57850443|57875767|57875827"	"ENSG00000163681.14_3"	"SLMAP"	"chr3"	"+"	"57850533"	"57850584"	"57850274"	"57850443"	"57875767"	"57875827"	"9.80882838694055e-07"	"1.30097195307451e-06"
"108164|ENSG00000167705.11_3|RILP|chr17|-|1551643|1551789|1551128|1551251|1552092|1552326"	"ENSG00000167705.11_3"	"RILP"	"chr17"	"-"	"1551643"	"1551789"	"1551128"	"1551251"	"1552092"	"1552326"	"9.82735831027084e-07"	"1.30326755009996e-06"
"324900|ENSG00000047849.21_3|MAP4|chr3|-|47957440|47958664|47918906|47919013|47963254|47963368"	"ENSG00000047849.21_3"	"MAP4"	"chr3"	"-"	"47957440"	"47958664"	"47918906"	"47919013"	"47963254"	"47963368"	"9.83276632510217e-07"	"1.30382261416405e-06"
"360142|ENSG00000075914.12_3|EXOSC7|chr3|+|45031041|45031136|45017721|45017826|45038578|45038744"	"ENSG00000075914.12_3"	"EXOSC7"	"chr3"	"+"	"45031041"	"45031136"	"45017721"	"45017826"	"45038578"	"45038744"	"9.87473485476547e-07"	"1.30922485363095e-06"
